flight_id,airline,origin,destination,departure_time,scheduled_arrival,actual_arrival,flight_duration_minutes,status,delay_minutes,cancellation_reason,passenger_count,fuel_consumption_kg
LA6022,Latam,JFK,LAX,2025-05-01 04:53:42.499158,2025-05-01 08:22:42.499158,2025-05-01 11:00:42.499158,209,diverted,0,,60,13474
EK2906,Emirates,JFK,LAX,2025-05-04 20:11:33.510834,2025-05-05 01:28:33.510834,2025-05-05 01:25:33.510834,317,on_time,0,,273,29108
LA2177,Latam,INVALID,LHR,2025-05-08 02:41:33.780528,2025-05-08 06:46:33.780528,2025-05-08 13:15:33.780528,245,delayed,389,,203,24528
DL7515,American,ORD,LAX,2025-05-01 17:57:41.651879,2025-05-02 04:08:41.651879,2025-05-02 04:20:41.651879,611,on_time,0,,56,17681
LH129,United,GRU,CDG,2025-05-01 10:20:59.260539,2025-05-01 13:31:59.260539,2025-05-01 13:31:59.260539,191,overbooked,0,,202,19317
DL1885,Latam,ORD,LAX,2025-05-01 23:24:32.036989,2025-05-02 02:44:32.036989,2025-05-02 02:56:32.036989,200,on_time,0,,85,24211
LA3507,Lufthansa,CDG,DFW,2025-05-06 14:56:08.072433,2025-05-06 16:36:08.072433,,100,canceled,0,mechanical,0,0
UA1512,American,GRU,JFK,2025-05-07 13:50:19.788260,2025-05-07 17:11:19.788260,2025-05-07 20:41:19.788260,201,delayed,210,,296,13492
EK3195,Lufthansa,LHR,ORD,2025-05-04 02:44:16.136209,2025-05-04 11:44:16.136209,2025-05-04 11:55:16.136209,540,on_time,0,,72,25967
LA2579,United,SFO,LHR,2025-05-06 11:44:05.553078,2025-05-06 18:01:05.553078,2025-05-06 19:06:05.553078,377,delayed,65,,196,19049
UA9410,Lufthansa,JFK,ORD,2025-05-05 01:43:37.045527,2025-05-05 06:31:37.045527,2025-05-05 06:27:37.045527,288,on_time,0,,67,6548
AA7876,United,DFW,ATL,2025-05-07 05:13:57.161279,2025-05-07 10:39:57.161279,2025-05-07 13:53:57.161279,326,diverted,0,,149,7881
DL8790,American,DFW,CDG,2025-05-06 03:11:06.785676,2025-05-06 14:42:06.785676,2025-05-06 14:46:06.785676,691,on_time,0,,203,20320
UA9326,Emirates,SFO,GRU,2025-05-04 10:50:04.237489,2025-05-04 14:33:04.237489,2025-05-04 23:41:04.237489,223,delayed,548,,258,6866
AA5073,Emirates,LAX,ORD,2025-05-06 07:45:00.875305,2025-05-06 15:25:00.875305,2025-05-06 15:32:00.875305,460,on_time,0,,55,15286
DL8776,American,LAX,CDG,2025-05-03 11:27:28.096742,2025-05-03 15:10:28.096742,2025-05-03 17:32:28.096742,223,diverted,0,,137,5093
LH3296,Emirates,LHR,GRU,2025-05-07 06:18:02.669560,2025-05-07 13:07:02.669560,2025-05-07 13:19:02.669560,409,on_time,0,,81,28166
DL9100,Delta,CDG,ORD,2025-05-07 06:09:28.718335,2025-05-07 12:58:28.718335,2025-05-07 12:56:28.718335,409,on_time,0,,224,21941
EK7943,Latam,JFK,ATL,2025-05-08 05:34:12.498290,2025-05-08 14:38:12.498290,2025-05-08 17:57:12.498290,544,diverted,0,,211,16351
LA2703,Latam,CDG,ATL,2025-05-07 00:22:20.653157,2025-05-07 04:33:20.653157,2025-05-07 04:36:20.653157,251,on_time,0,,268,22908
UA1447,Latam,SFO,LAX,2025-05-04 15:15:49.998852,2025-05-04 16:54:49.998852,2025-05-04 17:02:49.998852,99,on_time,0,,165,21701
EK9037,American,ORD,DFW,2025-05-05 02:24:25.602989,2025-05-05 04:16:25.602989,2025-05-05 04:14:25.602989,112,on_time,0,,62,16667
LH8058,Latam,SFO,JFK,2025-05-06 05:13:19.506224,2025-05-06 11:53:19.506224,,400,canceled,0,mechanical,0,0
LA3172,American,LAX,GRU,2025-05-04 19:58:18.411943,2025-05-04 20:37:18.411943,2025-05-05 03:05:18.411943,39,delayed,388,,108,29049
AA3545,United,GRU,DFW,2025-05-06 13:54:50.250411,2025-05-07 00:35:50.250411,2025-05-07 00:47:50.250411,641,on_time,0,,94,7326
AA3970,Delta,JFK,SFO,2025-05-05 13:38:58.248339,2025-05-05 22:06:58.248339,2025-05-05 22:06:58.248339,508,on_time,0,,116,17507
UA6365,American,ATL,GRU,2025-05-02 16:24:42.521025,2025-05-02 22:21:42.521025,2025-05-02 22:29:42.521025,357,on_time,0,,235,29985
LH4477,Emirates,SFO,ORD,2025-05-01 06:20:18.371408,2025-05-01 12:21:18.371408,2025-05-01 12:29:18.371408,361,on_time,0,,186,12341
EK2899,United,DFW,JFK,2025-05-08 02:31:46.437275,2025-05-08 14:29:46.437275,2025-05-08 14:33:46.437275,718,on_time,0,,281,9987
LA2326,Delta,CDG,LAX,2025-05-04 21:05:30.199232,2025-05-05 08:19:30.199232,2025-05-05 08:33:30.199232,674,on_time,0,,106,12347
AA8452,Lufthansa,GRU,ATL,2025-05-06 23:48:35.240292,2025-05-07 08:46:35.240292,2025-05-07 08:45:35.240292,538,on_time,0,,237,27541
UA4240,Delta,INVALID,JFK,2025-05-06 00:00:31.204194,2025-05-06 07:20:31.204194,2025-05-06 07:25:31.204194,440,on_time,0,,257,26524
EK7630,Emirates,GRU,DFW,2025-05-04 17:25:11.743903,2025-05-05 04:24:11.743903,2025-05-05 04:38:11.743903,659,on_time,0,,171,15561
EK3267,Latam,CDG,SFO,2025-05-04 11:35:44.647291,2025-05-04 13:19:44.647291,2025-05-04 13:15:44.647291,-104,on_time,0,,278,8009
DL7735,Delta,DFW,ATL,2025-05-06 01:48:47.690303,2025-05-06 08:26:47.690303,2025-05-06 08:21:47.690303,398,on_time,0,,105,16997
LA8121,United,JFK,CDG,2025-05-04 01:50:40.091347,2025-05-04 03:09:40.091347,2025-05-04 03:08:40.091347,79,on_time,0,,287,17518
UA4846,Emirates,CDG,SFO,2025-05-02 02:31:34.467903,2025-05-02 09:27:34.467903,,416,canceled,0,air_traffic,0,0
EK393,Emirates,JFK,ORD,2025-05-04 07:29:28.895232,2025-05-04 11:02:28.895232,2025-05-04 11:08:28.895232,213,on_time,0,,72,6503
EK2217,United,GRU,DFW,2025-05-03 21:03:02.253233,2025-05-04 08:52:02.253233,2025-05-04 09:02:02.253233,709,on_time,0,,228,16846
EK9969,Latam,LAX,ORD,2025-05-03 01:25:15.067690,2025-05-03 05:11:15.067690,2025-05-03 05:11:15.067690,226,overbooked,0,,208,22566
UA5980,Emirates,LHR,ATL,2025-05-02 00:03:33.743766,2025-05-02 04:45:33.743766,2025-05-02 09:52:33.743766,-282,delayed,307,,153,25552
LH9067,Emirates,LAX,JFK,2025-05-04 20:11:04.555791,2025-05-04 22:08:04.555791,2025-05-05 00:02:04.555791,117,delayed,114,,201,20737
UA641,Delta,ORD,LAX,2025-05-03 20:42:43.207115,2025-05-03 23:58:43.207115,2025-05-04 00:11:43.207115,196,on_time,0,,80,13834
LA5479,Delta,ATL,LHR,2025-05-05 05:54:43.072771,2025-05-05 16:21:43.072771,2025-05-05 16:36:43.072771,627,on_time,0,,154,24708
DL413,American,CDG,DFW,2025-05-05 14:41:49.542409,2025-05-06 01:34:49.542409,2025-05-06 01:41:49.542409,653,on_time,0,,250,14684
UA1781,Lufthansa,GRU,SFO,2025-05-06 16:49:59.474796,2025-05-06 18:21:59.474796,2025-05-06 18:35:59.474796,92,on_time,0,,269,22706
LA956,American,ATL,SFO,2025-05-01 01:54:17.104234,2025-05-01 11:33:17.104234,2025-05-01 11:33:17.104234,579,on_time,0,,99,7087
DL8490,Delta,CDG,SFO,2025-05-08 05:49:22.962135,2025-05-08 06:22:22.962135,2025-05-08 06:36:22.962135,33,on_time,0,,148,25159
EK2864,American,ORD,CDG,2025-05-06 21:28:06.558357,2025-05-06 23:07:06.558357,2025-05-06 23:13:06.558357,99,on_time,0,,84,24934
DL7081,Emirates,JFK,DFW,2025-05-05 19:56:27.614008,2025-05-06 03:56:27.614008,2025-05-06 03:58:27.614008,480,on_time,0,,86,24169
UA9656,American,JFK,SFO,2025-05-02 23:44:21.816776,2025-05-03 03:25:21.816776,2025-05-03 03:34:21.816776,221,on_time,0,,85,19448
LH8844,Latam,LAX,DFW,2025-05-05 00:19:43.466455,2025-05-05 11:43:43.466455,2025-05-05 11:47:43.466455,684,on_time,0,,146,5269
LA3366,United,JFK,DFW,2025-05-05 05:08:55.300975,2025-05-05 08:23:55.300975,2025-05-05 08:38:55.300975,195,on_time,0,,249,9788
LH5173,Lufthansa,DFW,ORD,2025-05-01 11:55:07.142183,2025-05-01 22:40:07.142183,2025-05-01 22:51:07.142183,645,on_time,0,,172,17908
UA8758,Latam,LHR,SFO,2025-05-02 21:36:02.644886,2025-05-03 09:15:02.644886,2025-05-03 09:21:02.644886,699,on_time,0,,256,20073
LH3791,United,LHR,DFW,2025-05-06 13:21:31.270526,2025-05-06 13:53:31.270526,2025-05-06 13:58:31.270526,32,on_time,0,,300,15808
LH170,Emirates,LHR,DFW,2025-05-02 07:58:58.205147,2025-05-02 17:55:58.205147,2025-05-03 02:22:58.205147,597,delayed,507,,211,6115
DL5821,Delta,GRU,CDG,2025-05-07 07:42:30.616481,2025-05-07 09:51:30.616481,2025-05-07 09:59:30.616481,129,on_time,0,,92,20909
LA6168,Emirates,ORD,CDG,2025-05-03 14:51:44.508550,2025-05-03 16:06:44.508550,2025-05-03 16:06:44.508550,75,on_time,0,,106,27646
UA9715,Emirates,DFW,ATL,2025-05-03 23:03:06.578682,2025-05-03 23:43:06.578682,2025-05-03 23:38:06.578682,40,on_time,0,,233,5854
AA2770,Lufthansa,LAX,ATL,2025-05-02 08:25:08.445284,2025-05-02 18:47:08.445284,2025-05-02 18:52:08.445284,622,on_time,0,,214,28394
EK9795,American,LHR,ATL,2025-05-07 15:23:10.739440,2025-05-08 00:31:10.739440,2025-05-08 00:43:10.739440,-548,on_time,0,,165,18933
AA8898,United,LHR,SFO,2025-05-07 21:43:08.488938,2025-05-08 05:12:08.488938,2025-05-08 05:22:08.488938,449,on_time,0,,168,27976
UA3856,United,JFK,LHR,2025-05-01 00:55:32.781426,2025-05-01 12:12:32.781426,2025-05-01 12:26:32.781426,677,on_time,0,,229,6421
DL9155,United,DFW,ATL,2025-05-03 16:37:10.139632,2025-05-04 01:39:10.139632,2025-05-04 01:39:10.139632,542,on_time,0,,281,13440
UA2415,Delta,JFK,DFW,2025-05-01 21:09:50.980887,2025-05-02 04:02:50.980887,2025-05-02 03:58:50.980887,413,on_time,0,,214,13815
LH4360,Emirates,CDG,GRU,2025-05-02 05:05:08.590408,2025-05-02 09:43:08.590408,2025-05-02 13:24:08.590408,278,diverted,0,,88,28076
AA3452,Emirates,DFW,LAX,2025-05-03 01:36:42.721864,2025-05-03 05:15:42.721864,2025-05-03 05:25:42.721864,219,on_time,0,,125,15250
DL6925,United,ORD,JFK,2025-05-03 00:26:53.226769,2025-05-03 03:53:53.226769,2025-05-03 04:08:53.226769,207,on_time,0,,99,22151
DL2699,Lufthansa,LAX,ORD,2025-05-07 15:03:46.485881,2025-05-07 18:48:46.485881,,225,canceled,0,air_traffic,0,0
LA1585,American,JFK,LHR,2025-05-06 04:55:40.516623,2025-05-06 13:05:40.516623,2025-05-06 13:05:40.516623,490,on_time,0,,275,17567
DL6445,Delta,DFW,SFO,2025-05-02 00:44:57.235617,2025-05-02 09:32:57.235617,2025-05-02 09:34:57.235617,528,on_time,0,,293,27739
LH3902,Delta,DFW,ORD,2025-05-04 12:10:42.068815,2025-05-04 17:31:42.068815,2025-05-04 17:31:42.068815,321,on_time,0,,227,21384
EK1032,Lufthansa,GRU,ORD,2025-05-02 02:07:55.415249,2025-05-02 04:58:55.415249,2025-05-02 05:13:55.415249,171,on_time,0,,209,9057
LH9538,United,CDG,SFO,2025-05-04 06:25:28.812259,2025-05-04 09:01:28.812259,2025-05-04 13:01:28.812259,156,delayed,240,,178,10773
EK5815,Emirates,JFK,LAX,2025-05-05 15:24:25.852266,2025-05-06 02:06:25.852266,2025-05-06 02:04:25.852266,642,on_time,0,,209,7892
UA5377,United,JFK,SFO,2025-05-06 06:13:38.759117,2025-05-06 15:04:38.759117,2025-05-06 15:13:38.759117,531,on_time,0,,209,16676
LA5512,Delta,LAX,ORD,2025-05-04 19:00:24.084201,2025-05-05 01:48:24.084201,2025-05-05 01:55:24.084201,408,on_time,0,,133,10634
LA8408,Latam,ORD,JFK,2025-05-03 07:00:46.228013,2025-05-03 18:22:46.228013,2025-05-03 18:31:46.228013,682,on_time,0,,65,14194
EK9950,Emirates,LHR,GRU,2025-05-03 05:39:33.679771,2025-05-03 11:11:33.679771,2025-05-03 11:14:33.679771,332,on_time,0,,80,20122
LA7753,American,DFW,SFO,2025-05-05 12:30:08.905803,2025-05-05 22:48:08.905803,2025-05-05 22:56:08.905803,618,on_time,0,,58,28715
LH4108,United,LHR,LAX,2025-05-01 17:41:53.766523,2025-05-02 00:54:53.766523,2025-05-02 00:55:53.766523,433,on_time,0,,254,9228
DL2951,American,ORD,JFK,2025-05-02 02:00:58.415048,2025-05-02 07:03:58.415048,2025-05-02 07:06:58.415048,303,on_time,0,,111,6140
LH3227,Latam,CDG,LAX,2025-05-01 08:26:19.515617,2025-05-01 09:26:19.515617,2025-05-01 09:22:19.515617,60,on_time,0,,67,14618
LA9531,Delta,JFK,ORD,2025-05-02 10:16:23.953840,2025-05-02 11:20:23.953840,2025-05-02 11:16:23.953840,64,on_time,0,,142,8644
DL6361,Delta,LAX,CDG,2025-05-01 23:13:04.673788,2025-05-02 02:46:04.673788,2025-05-02 02:49:04.673788,213,on_time,0,,172,29610
EK3794,American,SFO,GRU,2025-05-05 21:56:24.774544,2025-05-06 09:49:24.774544,2025-05-06 10:03:24.774544,713,on_time,0,,154,27123
LH9279,Lufthansa,JFK,DFW,2025-05-03 06:37:59.277691,2025-05-03 09:02:59.277691,2025-05-03 09:00:59.277691,145,on_time,0,,76,28077
LH8541,Lufthansa,LAX,ATL,2025-05-05 08:24:54.273095,2025-05-05 13:15:54.273095,2025-05-05 13:20:54.273095,291,on_time,0,,185,9419
AA2899,United,ORD,LAX,2025-05-04 03:22:42.310169,2025-05-04 11:26:42.310169,2025-05-04 11:30:42.310169,484,on_time,0,,218,20150
LH6424,Lufthansa,ORD,DFW,2025-05-01 18:43:28.674140,2025-05-01 19:44:28.674140,2025-05-01 19:50:28.674140,61,on_time,0,,201,13616
DL8135,Delta,INVALID,ATL,2025-05-06 08:27:19.647037,2025-05-06 11:13:19.647037,2025-05-06 11:13:19.647037,166,overbooked,0,,264,17914
DL6614,United,INVALID,CDG,2025-05-05 22:47:59.990462,2025-05-05 23:19:59.990462,2025-05-05 23:26:59.990462,32,on_time,0,,94,26896
DL8957,Emirates,ORD,SFO,2025-05-02 04:07:12.931204,2025-05-02 06:56:12.931204,2025-05-02 06:53:12.931204,169,on_time,0,,75,6066
EK2589,Delta,CDG,GRU,2025-05-04 13:19:55.309185,2025-05-04 19:40:55.309185,2025-05-04 21:21:55.309185,-381,diverted,0,,256,21989
UA5780,Lufthansa,LAX,SFO,2025-05-05 15:58:31.882437,2025-05-05 23:54:31.882437,2025-05-05 23:54:31.882437,476,on_time,0,,289,21133
AA9764,American,CDG,DFW,2025-05-04 22:36:22.989830,2025-05-05 02:58:22.989830,2025-05-05 03:08:22.989830,262,on_time,0,,162,9288
UA4351,Emirates,CDG,SFO,2025-05-04 03:41:41.313380,2025-05-04 15:34:41.313380,2025-05-04 15:30:41.313380,713,on_time,0,,226,26841
AA3833,United,ORD,DFW,2025-05-03 20:27:37.360066,2025-05-04 00:10:37.360066,2025-05-04 00:23:37.360066,223,on_time,0,,223,21847
UA6113,Delta,SFO,CDG,2025-05-01 14:44:01.473605,2025-05-01 15:15:01.473605,2025-05-01 15:18:01.473605,31,on_time,0,,211,9507
LH7043,Latam,GRU,SFO,2025-05-05 11:24:08.028835,2025-05-05 23:14:08.028835,2025-05-05 23:17:08.028835,710,on_time,0,,171,23939
DL3516,Emirates,ORD,LHR,2025-05-03 11:47:09.303588,2025-05-03 19:11:09.303588,2025-05-03 19:06:09.303588,444,on_time,0,,61,27903
LH8547,Lufthansa,SFO,DFW,2025-05-02 09:10:59.886583,2025-05-02 19:08:59.886583,2025-05-02 19:12:59.886583,598,on_time,0,,110,26586
LA1286,Lufthansa,ORD,SFO,2025-05-01 18:13:21.527315,2025-05-02 05:42:21.527315,2025-05-02 08:48:21.527315,689,diverted,0,,214,15216
DL9378,Emirates,SFO,CDG,2025-05-03 00:39:48.034627,2025-05-03 06:43:48.034627,2025-05-03 06:42:48.034627,364,on_time,0,,250,20979
LA3702,Lufthansa,CDG,JFK,2025-05-03 13:29:27.363901,2025-05-03 18:29:27.363901,2025-05-03 18:38:27.363901,300,on_time,0,,210,18933
EK3967,Latam,ORD,CDG,2025-05-02 15:45:36.115019,2025-05-02 18:17:36.115019,2025-05-02 18:20:36.115019,152,on_time,0,,123,19956
EK4850,Latam,LHR,LAX,2025-05-05 14:49:58.057320,2025-05-05 18:22:58.057320,2025-05-05 18:23:58.057320,213,on_time,0,,244,8050
EK7875,Emirates,SFO,ATL,2025-05-06 21:10:35.781987,2025-05-07 08:16:35.781987,2025-05-07 08:30:35.781987,666,on_time,0,,215,26082
EK2350,Latam,ATL,DFW,2025-05-02 19:57:30.561839,2025-05-02 21:20:30.561839,2025-05-02 21:23:30.561839,83,on_time,0,,195,10081
AA7932,American,DFW,ATL,2025-05-08 03:26:27.025516,2025-05-08 09:04:27.025516,2025-05-08 09:08:27.025516,338,on_time,0,,202,6701
LA7400,Latam,LAX,DFW,2025-05-03 10:22:59.162287,2025-05-03 14:44:59.162287,2025-05-03 14:53:59.162287,262,on_time,0,,259,11876
LA9263,Delta,CDG,ATL,2025-05-01 12:22:09.856667,2025-05-01 16:18:09.856667,2025-05-01 16:20:09.856667,236,on_time,0,,189,17176
LH1827,Delta,INVALID,DFW,2025-05-06 10:45:07.504934,2025-05-06 18:22:07.504934,2025-05-06 18:34:07.504934,457,on_time,0,,83,7362
AA2819,Lufthansa,ATL,SFO,2025-05-01 20:29:17.282956,2025-05-02 05:13:17.282956,2025-05-02 05:12:17.282956,524,on_time,0,,223,17428
AA6267,United,DFW,ORD,2025-05-04 09:01:33.707236,2025-05-04 16:40:33.707236,2025-05-04 16:39:33.707236,459,on_time,0,,271,23908
EK5428,Latam,ORD,LHR,2025-05-04 21:25:03.561604,2025-05-05 06:54:03.561604,2025-05-05 07:04:03.561604,569,on_time,0,,108,15093
UA5943,American,LAX,CDG,2025-05-02 09:59:09.459122,2025-05-02 19:30:09.459122,2025-05-02 19:33:09.459122,571,on_time,0,,230,22731
AA4355,American,GRU,ORD,2025-05-06 21:32:17.786139,2025-05-07 04:01:17.786139,2025-05-07 04:08:17.786139,389,on_time,0,,232,19287
LH6147,Delta,DFW,CDG,2025-05-07 03:03:30.991630,2025-05-07 10:26:30.991630,2025-05-07 10:23:30.991630,443,on_time,0,,299,15521
EK1967,Latam,ORD,CDG,2025-05-02 10:55:45.362814,2025-05-02 19:09:45.362814,2025-05-02 19:04:45.362814,494,on_time,0,,185,5791
EK3455,United,LAX,ORD,2025-05-07 06:41:35.131711,2025-05-07 16:27:35.131711,2025-05-07 16:28:35.131711,586,on_time,0,,102,17198
LA7568,Latam,DFW,GRU,2025-05-04 11:47:55.331393,2025-05-04 19:06:55.331393,2025-05-04 19:17:55.331393,439,on_time,0,,134,10214
LH3762,American,JFK,SFO,2025-05-04 17:41:10.247864,2025-05-04 18:27:10.247864,2025-05-04 18:25:10.247864,46,on_time,0,,128,13948
DL1911,Lufthansa,LHR,CDG,2025-05-05 14:05:29.154339,2025-05-06 00:56:29.154339,2025-05-06 04:41:29.154339,651,delayed,225,,175,26946
LH9214,Latam,JFK,SFO,2025-05-07 07:28:11.456551,2025-05-07 18:12:11.456551,2025-05-07 18:10:11.456551,644,on_time,0,,291,28442
LH6062,Emirates,SFO,DFW,2025-05-02 12:09:16.332447,2025-05-02 14:06:16.332447,2025-05-02 14:09:16.332447,117,on_time,0,,114,27040
AA6907,Delta,SFO,ORD,2025-05-06 04:10:18.705334,2025-05-06 07:54:18.705334,2025-05-06 08:05:18.705334,224,on_time,0,,126,29411
AA8124,Lufthansa,JFK,GRU,2025-05-06 06:18:15.261937,2025-05-06 08:19:15.261937,2025-05-06 08:15:15.261937,121,on_time,0,,215,23563
EK3895,United,LHR,CDG,2025-05-07 08:58:11.932100,2025-05-07 13:26:11.932100,2025-05-07 13:32:11.932100,268,on_time,0,,206,27242
AA4682,Latam,GRU,ORD,2025-05-02 09:42:26.922886,2025-05-02 17:23:26.922886,2025-05-02 17:35:26.922886,461,on_time,0,,275,29644
AA523,American,ATL,DFW,2025-05-05 20:22:57.929815,2025-05-06 03:37:57.929815,2025-05-06 03:48:57.929815,435,on_time,0,,154,23428
LH6934,Lufthansa,LAX,DFW,2025-05-02 00:02:11.133705,2025-05-02 05:08:11.133705,2025-05-02 05:14:11.133705,306,on_time,0,,138,22669
EK5112,Lufthansa,LHR,ATL,2025-05-06 01:46:46.515433,2025-05-06 02:58:46.515433,2025-05-06 03:13:46.515433,72,on_time,0,,264,27081
AA1237,Delta,ATL,SFO,2025-05-03 04:57:13.120948,2025-05-03 10:54:13.120948,2025-05-03 11:03:13.120948,357,on_time,0,,139,6344
AA7108,Emirates,LHR,GRU,2025-05-04 23:21:22.077950,2025-05-05 05:10:22.077950,2025-05-05 05:21:22.077950,349,on_time,0,,76,13143
DL8346,United,LAX,JFK,2025-05-05 07:35:34.309734,2025-05-05 19:07:34.309734,2025-05-05 19:07:34.309734,692,on_time,0,,118,28119
UA9359,Emirates,DFW,GRU,2025-05-02 16:34:49.045269,2025-05-03 04:15:49.045269,2025-05-03 12:15:49.045269,701,delayed,480,,59,21129
LA2883,Lufthansa,GRU,LAX,2025-05-04 11:47:54.659626,2025-05-04 17:06:54.659626,2025-05-04 17:09:54.659626,319,on_time,0,,78,19812
EK2036,American,LAX,JFK,2025-05-05 22:23:06.634330,2025-05-06 00:06:06.634330,2025-05-06 00:09:06.634330,103,on_time,0,,204,21169
UA6086,Lufthansa,LHR,CDG,2025-05-02 01:56:55.707380,2025-05-02 07:36:55.707380,2025-05-02 10:23:55.707380,340,delayed,167,,180,28654
AA1083,Lufthansa,DFW,SFO,2025-05-03 01:41:55.290299,2025-05-03 07:59:55.290299,2025-05-03 08:02:55.290299,378,on_time,0,,93,13690
LH3308,Delta,GRU,ORD,2025-05-03 16:25:52.427433,2025-05-04 03:51:52.427433,2025-05-04 04:04:52.427433,686,on_time,0,,242,19087
DL304,American,LHR,ATL,2025-05-03 05:03:04.988456,2025-05-03 13:14:04.988456,2025-05-03 13:23:04.988456,491,on_time,0,,150,5904
LA8226,American,LHR,LAX,2025-05-01 21:22:07.207447,2025-05-02 07:33:07.207447,2025-05-02 07:44:07.207447,611,on_time,0,,55,8878
DL3843,American,ORD,LAX,2025-05-07 01:39:14.387331,2025-05-07 02:51:14.387331,2025-05-07 02:48:14.387331,72,on_time,0,,109,18820
LH866,Latam,LHR,ORD,2025-05-04 10:04:29.647802,2025-05-04 14:47:29.647802,2025-05-04 16:43:29.647802,283,delayed,116,,93,15445
DL1683,Latam,CDG,LAX,2025-05-02 16:18:05.876560,2025-05-02 18:32:05.876560,2025-05-02 18:31:05.876560,134,on_time,0,,135,17303
LA6042,Lufthansa,SFO,LHR,2025-05-01 23:28:27.046583,2025-05-02 09:40:27.046583,2025-05-02 09:54:27.046583,612,on_time,0,,260,15001
EK415,Lufthansa,JFK,ATL,2025-05-03 21:57:54.221681,2025-05-04 05:00:54.221681,2025-05-04 05:12:54.221681,423,on_time,0,,252,20927
LH9303,Delta,DFW,ORD,2025-05-01 08:19:46.822029,2025-05-01 17:44:46.822029,2025-05-01 20:02:46.822029,565,delayed,138,,167,15993
AA1840,Lufthansa,ATL,JFK,2025-05-03 01:16:22.505998,2025-05-03 05:32:22.505998,2025-05-03 05:42:22.505998,256,on_time,0,,104,13975
DL1813,Latam,ATL,LHR,2025-05-06 07:09:22.254202,2025-05-06 18:02:22.254202,2025-05-06 18:15:22.254202,653,on_time,0,,90,29526
LH3644,United,GRU,LHR,2025-05-07 14:52:34.249988,2025-05-08 01:57:34.249988,,665,canceled,0,mechanical,0,0
DL4498,Lufthansa,ORD,JFK,2025-05-03 17:09:31.558204,2025-05-03 23:11:31.558204,2025-05-03 23:25:31.558204,362,on_time,0,,159,17621
DL3903,Delta,JFK,ORD,2025-05-03 14:26:33.423671,2025-05-03 23:25:33.423671,2025-05-03 23:22:33.423671,539,on_time,0,,141,17892
LH9922,Emirates,CDG,JFK,2025-05-03 03:01:47.225191,2025-05-03 04:31:47.225191,2025-05-03 04:41:47.225191,90,on_time,0,,245,13570
DL8946,Lufthansa,DFW,JFK,2025-05-05 02:36:46.153962,2025-05-05 10:18:46.153962,2025-05-05 10:18:46.153962,462,overbooked,0,,250,8274
AA8439,American,SFO,ATL,2025-05-01 04:07:58.227168,2025-05-01 13:42:58.227168,2025-05-01 13:40:58.227168,575,on_time,0,,62,17678
EK1950,Delta,INVALID,SFO,2025-05-05 07:48:23.914951,2025-05-05 18:17:23.914951,2025-05-05 18:28:23.914951,629,on_time,0,,130,27048
LA923,Lufthansa,SFO,LAX,2025-05-04 05:23:50.367348,2025-05-04 11:25:50.367348,2025-05-04 11:28:50.367348,362,on_time,0,,56,26841
UA1193,Latam,LHR,ORD,2025-05-06 11:03:57.474657,2025-05-06 17:43:57.474657,2025-05-06 17:48:57.474657,400,on_time,0,,185,23676
UA4211,Lufthansa,LHR,GRU,2025-05-03 16:19:40.629697,2025-05-03 19:32:40.629697,2025-05-03 19:33:40.629697,193,on_time,0,,257,6023
LA7486,Emirates,ORD,GRU,2025-05-02 09:01:31.699362,2025-05-02 16:27:31.699362,2025-05-02 16:38:31.699362,446,on_time,0,,284,19825
DL3588,American,JFK,DFW,2025-05-04 20:28:53.155785,2025-05-05 06:01:53.155785,2025-05-05 06:03:53.155785,573,on_time,0,,139,17454
UA9945,Lufthansa,ATL,LAX,2025-05-03 06:41:25.908890,2025-05-03 07:22:25.908890,2025-05-03 07:23:25.908890,41,on_time,0,,142,25610
LH385,United,JFK,SFO,2025-05-07 18:26:10.681251,2025-05-08 05:26:10.681251,2025-05-08 05:34:10.681251,660,on_time,0,,55,14707
LH4034,American,DFW,CDG,2025-05-08 03:27:27.795501,2025-05-08 09:41:27.795501,2025-05-08 09:48:27.795501,374,on_time,0,,110,16918
AA4002,Lufthansa,LAX,SFO,2025-05-04 19:36:42.382080,2025-05-04 20:57:42.382080,2025-05-04 20:56:42.382080,81,on_time,0,,93,11464
LA4108,United,ORD,GRU,2025-05-06 12:54:16.963057,2025-05-06 18:12:16.963057,2025-05-06 18:24:16.963057,318,on_time,0,,246,14072
EK6898,Emirates,JFK,ATL,2025-05-01 06:37:12.766099,2025-05-01 08:24:12.766099,2025-05-01 08:23:12.766099,107,on_time,0,,234,14588
AA2052,Latam,LAX,ATL,2025-05-01 04:43:18.153374,2025-05-01 05:54:18.153374,2025-05-01 05:53:18.153374,71,on_time,0,,115,18929
LH5600,United,INVALID,SFO,2025-05-03 13:49:25.934225,2025-05-03 14:36:25.934225,2025-05-03 14:41:25.934225,47,on_time,0,,180,18006
LA6894,Emirates,SFO,ATL,2025-05-03 02:45:35.397614,2025-05-03 10:05:35.397614,2025-05-03 10:14:35.397614,440,on_time,0,,249,7982
LA9857,Latam,JFK,DFW,2025-05-06 00:00:22.870874,2025-05-06 02:55:22.870874,2025-05-06 03:07:22.870874,175,on_time,0,,201,29852
