flight_id,airline,origin,destination,aircraft,departure_time,scheduled_arrival,actual_arrival,flight_duration,status,delay_minutes,cancellation_reason,passengers,fuel_consumption
UA7313,Delta,CNF,GIG,A350,2025-04-08 13:34:58.509083,2025-04-08 14:21:58.509083,2025-04-08 14:27:58.509083,47,on_time,0,,223,5925
UA3422,Azul,MIA,JFK,A320,2025-05-02 00:11:24.924590,2025-05-02 02:51:24.924590,2025-05-02 03:04:24.924590,160,on_time,0,,265,10289
LA2912,LATAM,LAX,CNF,E190,2025-04-17 17:29:06.154588,2025-04-17 18:40:06.154588,2025-04-17 18:41:06.154588,71,on_time,0,,92,18987
AD5951,American,LAX,CGH,B787,2025-04-28 09:44:52.035066,2025-04-28 16:29:52.035066,2025-04-28 16:26:52.035066,405,on_time,0,,196,16285
G35407,United,CNF,LAX,A350,2025-04-12 23:50:11.420081,2025-04-13 06:17:11.420081,2025-04-13 06:17:11.420081,387,on_time,0,,50,8174
LA7845,American,LAX,JFK,B787,2025-04-16 18:37:46.728768,2025-04-17 01:22:46.728768,2025-04-17 01:22:46.728768,405,on_time,0,,230,9401
G38970,GOL,GIG,CGH,E190,2025-05-08 09:00:21.132446,2025-05-08 16:26:21.132446,2025-05-08 16:27:21.132446,446,on_time,0,,96,29876
G35249,Delta,MIA,JFK,E190,2025-04-28 05:20:03.450359,2025-04-28 06:45:03.450359,2025-04-28 06:45:03.450359,85,on_time,0,,71,17377
LA5534,LATAM,JFK,GRU,E190,2025-04-14 20:12:00.605233,2025-04-14 22:42:00.605233,2025-04-14 22:40:00.605233,-150,on_time,0,,294,5236
UA1685,LATAM,CNF,JFK,B737,2025-04-13 01:53:27.506293,2025-04-13 05:35:27.506293,2025-04-13 05:38:27.506293,222,on_time,0,,171,29802
AD8036,Azul,JFK,LAX,B787,2025-04-28 22:10:43.762290,2025-04-29 01:21:43.762290,2025-04-29 01:27:43.762290,191,on_time,0,,146,25014
LA6833,Azul,GIG,GRU,A350,2025-04-11 22:41:15.828337,2025-04-12 06:36:15.828337,2025-04-12 06:35:15.828337,-475,on_time,0,,185,14157
UA5072,Azul,INVALID,CGH,A350,2025-04-08 23:53:25.409080,2025-04-09 04:46:25.409080,2025-04-09 04:47:25.409080,293,on_time,0,,291,15557
LA6901,LATAM,JFK,LAX,A350,2025-05-06 20:34:24.474877,2025-05-06 23:03:24.474877,2025-05-06 23:10:24.474877,149,on_time,0,,253,7666
AD8010,Delta,GIG,LAX,A350,2025-05-01 19:13:26.569620,2025-05-01 22:13:26.569620,2025-05-01 22:12:26.569620,180,on_time,0,,274,23739
UA9267,LATAM,BSB,CGH,B737,2025-04-23 19:11:04.166270,2025-04-23 22:15:04.166270,2025-04-23 22:27:04.166270,184,on_time,0,,169,10506
DL2895,Delta,CNF,GIG,A320,2025-05-05 08:13:19.522756,2025-05-05 10:10:19.522756,2025-05-05 10:07:19.522756,117,on_time,0,,233,5957
G36349,Delta,CGH,GIG,B787,2025-04-20 14:38:07.254293,2025-04-20 20:48:07.254293,2025-04-20 20:46:07.254293,370,on_time,0,,286,22515
UA9060,LATAM,JFK,MIA,A320,2025-04-15 15:33:29.246938,2025-04-15 20:57:29.246938,2025-04-15 21:11:29.246938,324,on_time,0,,137,17353
UA7252,United,LAX,MIA,A320,2025-05-06 17:14:15.410095,2025-05-06 19:38:15.410095,2025-05-06 19:42:15.410095,144,on_time,0,,72,16148
UA4082,United,GIG,JFK,B787,2025-04-24 13:35:15.655041,2025-04-24 15:10:15.655041,2025-04-24 15:17:15.655041,95,on_time,0,,50,15184
LA9775,GOL,LAX,CNF,B787,2025-04-16 08:59:07.744971,2025-04-16 16:03:07.744971,2025-04-16 16:02:07.744971,424,on_time,0,,204,24358
G32746,Delta,GRU,JFK,A350,2025-05-03 14:25:02.004657,2025-05-03 17:36:02.004657,2025-05-03 19:02:02.004657,191,diverted,0,,166,9830
AA5643,GOL,GRU,JFK,B787,2025-04-13 22:22:35.292139,2025-04-14 01:30:35.292139,2025-04-14 01:28:35.292139,188,on_time,0,,267,28151
AA8836,United,CNF,CGH,B787,2025-04-10 16:47:52.317189,2025-04-10 23:17:52.317189,2025-04-10 23:13:52.317189,390,on_time,0,,135,10003
UA4450,United,CNF,LAX,B737,2025-04-20 00:20:56.746980,2025-04-20 08:13:56.746980,2025-04-20 08:23:56.746980,473,on_time,0,,126,26602
G31353,American,LAX,BSB,A350,2025-05-04 15:10:57.274658,2025-05-04 21:27:57.274658,2025-05-04 21:33:57.274658,377,on_time,0,,150,7353
AA5637,Azul,CNF,LAX,E190,2025-04-26 02:29:58.801369,2025-04-26 06:20:58.801369,2025-04-26 10:02:58.801369,231,diverted,0,,271,6773
UA5981,Delta,BSB,JFK,A320,2025-04-22 22:30:01.951982,2025-04-23 02:46:01.951982,2025-04-23 02:50:01.951982,256,on_time,0,,103,12147
UA4205,United,GRU,CNF,E190,2025-04-25 05:37:01.441033,2025-04-25 06:59:01.441033,2025-04-25 06:58:01.441033,82,on_time,0,,159,27264
G31922,LATAM,JFK,CNF,A320,2025-05-06 04:33:08.156991,2025-05-06 05:29:08.156991,2025-05-06 05:29:08.156991,56,overbooked,0,,201,19215
G37619,GOL,GRU,GIG,A320,2025-05-02 05:07:30.510296,2025-05-02 09:00:30.510296,2025-05-02 09:14:30.510296,233,on_time,0,,217,29418
DL2468,Delta,LAX,BSB,A350,2025-04-11 08:03:36.399427,2025-04-11 11:41:36.399427,2025-04-11 12:38:36.399427,218,delayed,57,,214,26914
AA4685,LATAM,MIA,BSB,B737,2025-05-03 04:07:59.576891,2025-05-03 11:23:59.576891,2025-05-03 11:30:59.576891,436,on_time,0,,215,28027
DL5888,American,BSB,GRU,B787,2025-04-23 10:14:08.079899,2025-04-23 11:16:08.079899,2025-04-23 11:28:08.079899,62,on_time,0,,258,27961
LA7451,American,MIA,GRU,E190,2025-04-20 08:12:36.329277,2025-04-20 15:50:36.329277,2025-04-20 16:05:36.329277,458,on_time,0,,242,11798
UA2922,GOL,INVALID,GRU,E190,2025-05-02 00:57:24.602391,2025-05-02 05:15:24.602391,2025-05-02 05:13:24.602391,258,on_time,0,,217,10282
LA5206,LATAM,GIG,GRU,E190,2025-04-27 23:28:55.794710,2025-04-28 02:30:55.794710,2025-04-28 02:42:55.794710,182,on_time,0,,300,26566
LA5068,Azul,GRU,JFK,B787,2025-04-11 15:30:50.807257,2025-04-11 21:37:50.807257,2025-04-11 21:36:50.807257,367,on_time,0,,227,15254
AA6769,American,CNF,LAX,B737,2025-05-04 11:39:00.285534,2025-05-04 17:48:00.285534,2025-05-04 17:50:00.285534,-369,on_time,0,,269,12052
G34539,American,JFK,BSB,A320,2025-05-06 10:20:56.255970,2025-05-06 17:03:56.255970,2025-05-06 17:00:56.255970,403,on_time,0,,116,17510
UA3675,Delta,MIA,GRU,B787,2025-05-05 12:43:40.632041,2025-05-05 18:59:40.632041,2025-05-05 18:58:40.632041,376,on_time,0,,68,25629
UA5413,United,CNF,LAX,B787,2025-04-27 21:49:21.539717,2025-04-28 03:07:21.539717,2025-04-28 03:18:21.539717,318,on_time,0,,157,10029
AD8104,Delta,GRU,JFK,A320,2025-04-29 12:08:19.190691,2025-04-29 13:17:19.190691,2025-04-29 13:29:19.190691,69,on_time,0,,190,18329
LA6396,United,GIG,CNF,B787,2025-05-01 23:03:24.468225,2025-05-02 06:11:24.468225,2025-05-02 06:13:24.468225,428,on_time,0,,75,17358
G37203,LATAM,GIG,BSB,E190,2025-05-01 05:45:05.868062,2025-05-01 12:27:05.868062,2025-05-01 12:40:05.868062,402,on_time,0,,175,8130
AA6716,United,CGH,JFK,B787,2025-04-29 08:15:04.407605,2025-04-29 13:56:04.407605,2025-04-29 15:38:04.407605,341,delayed,102,,242,17765
G36655,United,LAX,CNF,E190,2025-04-15 18:52:23.769825,2025-04-15 20:27:23.769825,2025-04-15 20:38:23.769825,95,on_time,0,,218,9140
G37206,American,CGH,GRU,B787,2025-04-09 08:20:36.373828,2025-04-09 14:52:36.373828,2025-04-09 15:06:36.373828,392,on_time,0,,167,10999
DL6799,Delta,CGH,BSB,A350,2025-04-24 16:27:58.940179,2025-04-24 21:23:58.940179,2025-04-24 21:25:58.940179,296,on_time,0,,269,7848
AD7660,Azul,GIG,LAX,B737,2025-05-04 00:37:27.658642,2025-05-04 01:46:27.658642,2025-05-04 01:43:27.658642,69,on_time,0,,64,7771
UA5683,American,MIA,LAX,B737,2025-04-11 22:07:26.414731,2025-04-12 02:14:26.414731,2025-04-12 02:13:26.414731,247,on_time,0,,181,27450
UA9722,United,GIG,CGH,B737,2025-04-12 13:21:07.303567,2025-04-12 19:06:07.303567,2025-04-12 22:58:07.303567,345,delayed,232,,241,16306
G39652,United,GRU,JFK,A350,2025-04-25 12:27:54.716809,2025-04-25 14:23:54.716809,2025-04-25 14:34:54.716809,116,on_time,0,,94,7461
AD3184,American,JFK,GRU,A350,2025-04-09 22:09:01.423996,2025-04-10 02:52:01.423996,2025-04-10 02:58:01.423996,283,on_time,0,,136,27251
G39832,LATAM,CGH,BSB,A350,2025-04-09 02:09:34.933373,2025-04-09 05:09:34.933373,2025-04-09 05:04:34.933373,180,on_time,0,,195,17898
G35994,United,GRU,CGH,E190,2025-04-12 23:35:45.130998,2025-04-13 07:19:45.130998,2025-04-13 07:25:45.130998,-464,on_time,0,,126,16596
LA1084,Azul,BSB,CGH,B787,2025-05-03 14:42:19.306515,2025-05-03 15:16:19.306515,2025-05-03 17:57:19.306515,34,delayed,161,,181,10036
DL3029,Delta,GRU,BSB,B787,2025-04-18 13:18:17.929656,2025-04-18 15:43:17.929656,2025-04-18 15:49:17.929656,145,on_time,0,,159,10969
AA5415,LATAM,MIA,JFK,A350,2025-04-19 20:03:38.271288,2025-04-19 21:55:38.271288,2025-04-19 22:57:38.271288,112,delayed,62,,272,28239
G32813,GOL,CGH,GRU,A320,2025-04-19 06:31:41.727624,2025-04-19 10:23:41.727624,2025-04-19 10:28:41.727624,232,on_time,0,,91,26830
G38852,United,CGH,GRU,A350,2025-05-02 07:29:24.303052,2025-05-02 12:09:24.303052,2025-05-02 12:08:24.303052,280,on_time,0,,245,18103
AA7370,GOL,INVALID,GRU,B737,2025-05-06 07:43:49.531078,2025-05-06 09:17:49.531078,2025-05-06 09:17:49.531078,94,overbooked,0,,63,27226
AD8039,American,GRU,CGH,A350,2025-04-20 11:21:24.771297,2025-04-20 14:19:24.771297,2025-04-20 14:16:24.771297,178,on_time,0,,113,25237
G39376,GOL,CNF,BSB,B737,2025-04-21 13:30:33.363647,2025-04-21 21:22:33.363647,2025-04-21 21:24:33.363647,472,on_time,0,,159,11501
DL2688,United,BSB,GIG,E190,2025-04-13 00:14:19.751275,2025-04-13 06:06:19.751275,2025-04-13 06:08:19.751275,352,on_time,0,,152,6257
AD4148,GOL,LAX,GRU,E190,2025-05-05 04:46:18.353672,2025-05-05 06:58:18.353672,2025-05-05 10:27:18.353672,132,delayed,209,,128,27942
UA4791,GOL,JFK,CNF,A350,2025-04-27 22:15:16.891797,2025-04-27 23:16:16.891797,2025-04-27 23:31:16.891797,61,on_time,0,,78,13822
AD5596,Azul,LAX,GIG,B787,2025-04-27 19:28:03.517786,2025-04-27 20:22:03.517786,2025-04-27 21:03:03.517786,54,delayed,41,,132,11946
AD8734,Azul,GIG,CGH,A320,2025-05-03 05:31:22.992042,2025-05-03 08:10:22.992042,2025-05-03 08:16:22.992042,159,on_time,0,,78,8174
UA1223,United,BSB,CNF,B787,2025-05-03 08:19:25.989228,2025-05-03 15:08:25.989228,2025-05-03 15:21:25.989228,409,on_time,0,,145,12807
UA5521,GOL,LAX,GRU,B737,2025-04-24 19:19:38.450363,2025-04-24 20:55:38.450363,2025-04-24 21:09:38.450363,96,on_time,0,,200,26441
G34160,United,MIA,GRU,B737,2025-04-13 23:13:38.972469,2025-04-14 04:22:38.972469,2025-04-14 04:26:38.972469,309,on_time,0,,244,11619
AA3517,LATAM,BSB,GIG,A350,2025-04-27 12:07:17.801936,2025-04-27 17:18:17.801936,2025-04-27 17:30:17.801936,311,on_time,0,,279,16993
DL2923,Delta,GIG,CGH,A350,2025-04-12 22:50:40.306932,2025-04-13 03:48:40.306932,2025-04-13 03:59:40.306932,298,on_time,0,,92,24633
AD3112,Azul,GRU,JFK,B737,2025-04-28 20:22:09.577337,2025-04-29 03:38:09.577337,2025-04-29 03:39:09.577337,436,on_time,0,,151,21221
UA9723,American,GIG,BSB,A350,2025-04-09 09:56:53.717125,2025-04-09 16:50:53.717125,2025-04-09 17:02:53.717125,414,on_time,0,,152,24897
AD4390,GOL,GRU,BSB,E190,2025-04-28 04:44:30.356048,2025-04-28 07:05:30.356048,2025-04-28 07:00:30.356048,141,on_time,0,,252,21803
DL9254,United,CGH,BSB,A320,2025-04-09 05:36:36.519165,2025-04-09 08:37:36.519165,2025-04-09 08:49:36.519165,181,on_time,0,,107,6494
AA4902,Azul,GRU,LAX,A320,2025-04-16 07:17:48.979236,2025-04-16 10:09:48.979236,2025-04-16 10:12:48.979236,172,on_time,0,,63,26050
G34440,American,GIG,GRU,B787,2025-04-26 08:28:48.309268,2025-04-26 14:21:48.309268,2025-04-26 14:27:48.309268,353,on_time,0,,292,28116
AA5326,United,BSB,CGH,E190,2025-05-06 09:55:59.138809,2025-05-06 12:55:59.138809,2025-05-06 12:51:59.138809,180,on_time,0,,52,16648
G35582,GOL,CGH,GRU,E190,2025-04-10 19:28:42.767776,2025-04-11 01:34:42.767776,2025-04-11 01:47:42.767776,366,on_time,0,,240,27548
DL5216,United,CNF,MIA,A350,2025-04-09 09:35:07.842994,2025-04-09 11:57:07.842994,2025-04-09 11:58:07.842994,142,on_time,0,,256,29670
DL3550,Delta,CNF,LAX,A350,2025-05-01 14:06:55.226519,2025-05-01 17:44:55.226519,2025-05-01 19:31:55.226519,218,delayed,107,,167,11062
G34094,American,MIA,JFK,A320,2025-05-01 16:10:53.684846,2025-05-01 22:11:53.684846,2025-05-01 22:15:53.684846,361,on_time,0,,95,17917
UA4077,LATAM,BSB,GRU,A350,2025-04-23 10:38:42.073160,2025-04-23 13:13:42.073160,2025-04-23 13:28:42.073160,155,on_time,0,,75,28734
AA3249,United,GRU,JFK,B737,2025-05-02 00:28:09.362108,2025-05-02 04:11:09.362108,2025-05-02 04:09:09.362108,223,on_time,0,,245,26118
LA3165,GOL,GIG,CNF,A320,2025-05-01 04:55:52.004035,2025-05-01 10:46:52.004035,2025-05-01 10:41:52.004035,351,on_time,0,,77,22772
UA6544,United,GIG,BSB,A320,2025-04-17 08:34:24.580366,2025-04-17 13:09:24.580366,2025-04-17 13:18:24.580366,275,on_time,0,,128,15870
DL3531,GOL,GRU,JFK,B787,2025-05-03 08:06:03.784987,2025-05-03 13:57:03.784987,2025-05-03 13:52:03.784987,351,on_time,0,,76,22846
AD2680,American,LAX,GIG,B737,2025-05-03 06:58:09.812780,2025-05-03 09:22:09.812780,2025-05-03 13:39:09.812780,144,delayed,257,,217,14399
G37303,United,GIG,CGH,A320,2025-04-22 23:52:30.583938,2025-04-23 01:18:30.583938,2025-04-23 01:22:30.583938,86,on_time,0,,207,15935
LA6906,LATAM,GRU,JFK,A320,2025-04-24 04:42:49.008468,2025-04-24 06:43:49.008468,2025-04-24 06:48:49.008468,121,on_time,0,,223,18934
G35940,American,CGH,BSB,B737,2025-05-03 07:20:15.317701,2025-05-03 10:08:15.317701,2025-05-03 10:14:15.317701,168,on_time,0,,257,28308
LA1035,GOL,BSB,CNF,A320,2025-04-27 02:11:31.757608,2025-04-27 06:00:31.757608,2025-04-27 06:10:31.757608,229,on_time,0,,78,23934
DL5562,GOL,GIG,CNF,A320,2025-04-28 05:01:13.097594,2025-04-28 07:04:13.097594,2025-04-28 07:10:13.097594,123,on_time,0,,158,20770
UA7782,American,JFK,GIG,A320,2025-04-22 05:07:10.734836,2025-04-22 08:53:10.734836,2025-04-22 09:03:10.734836,226,on_time,0,,176,22448
AA4770,Delta,GIG,JFK,A350,2025-04-17 02:36:12.908830,2025-04-17 07:35:12.908830,2025-04-17 07:37:12.908830,299,on_time,0,,110,16852
LA4330,LATAM,JFK,CGH,A350,2025-04-23 10:21:24.100248,2025-04-23 11:59:24.100248,2025-04-23 11:55:24.100248,98,on_time,0,,142,9566
AD8543,GOL,LAX,GIG,A320,2025-04-28 06:23:42.352009,2025-04-28 13:56:42.352009,2025-04-28 13:55:42.352009,453,on_time,0,,228,28067
G37184,United,GRU,LAX,A350,2025-04-08 23:58:09.810150,2025-04-09 03:38:09.810150,2025-04-09 09:32:09.810150,220,delayed,354,,172,24461
G31494,GOL,JFK,GIG,B737,2025-04-16 19:55:39.729371,2025-04-16 22:30:39.729371,2025-04-16 22:30:39.729371,155,overbooked,0,,156,9905
G38696,United,BSB,LAX,E190,2025-04-17 09:26:08.434196,2025-04-17 15:53:08.434196,2025-04-17 16:03:08.434196,387,on_time,0,,136,19548
UA1216,Azul,INVALID,BSB,B737,2025-04-09 13:12:23.484173,2025-04-09 19:10:23.484173,,358,canceled,0,mechanical,0,0
UA8443,American,CGH,JFK,E190,2025-04-25 15:17:05.890444,2025-04-25 18:23:05.890444,2025-04-25 18:31:05.890444,186,on_time,0,,119,8012
AA7185,GOL,CNF,CGH,E190,2025-04-29 02:55:21.402743,2025-04-29 03:53:21.402743,2025-04-29 03:53:21.402743,58,on_time,0,,299,23326
AA2264,United,MIA,CNF,B787,2025-04-29 19:18:54.294104,2025-04-30 01:22:54.294104,2025-04-30 01:29:54.294104,364,on_time,0,,255,17172
UA7950,GOL,CGH,GRU,B737,2025-05-02 01:58:23.876896,2025-05-02 03:07:23.876896,2025-05-02 03:12:23.876896,-69,on_time,0,,188,8488
LA4471,American,GRU,MIA,B787,2025-04-10 11:54:52.720259,2025-04-10 14:00:52.720259,2025-04-10 14:15:52.720259,126,on_time,0,,111,13820
LA1735,American,MIA,GRU,B737,2025-05-02 17:30:55.777595,2025-05-02 20:41:55.777595,2025-05-02 21:13:55.777595,191,diverted,0,,242,14253
DL9195,GOL,JFK,MIA,A350,2025-05-05 11:43:45.618706,2025-05-05 18:24:45.618706,2025-05-05 18:23:45.618706,401,on_time,0,,74,15856
DL9250,LATAM,BSB,GRU,E190,2025-04-28 01:58:16.492490,2025-04-28 09:15:16.492490,2025-04-28 09:28:16.492490,437,on_time,0,,59,14506
G33482,United,MIA,GRU,B737,2025-04-20 22:51:47.133910,2025-04-21 05:28:47.133910,2025-04-21 05:29:47.133910,397,on_time,0,,217,9615
UA3638,American,JFK,CNF,A320,2025-05-05 16:14:34.262669,2025-05-05 19:37:34.262669,2025-05-05 19:51:34.262669,203,on_time,0,,160,6311
UA7350,GOL,CNF,JFK,E190,2025-05-02 17:18:17.384596,2025-05-02 18:26:17.384596,2025-05-02 18:39:17.384596,68,on_time,0,,177,8191
LA3336,Azul,GIG,CGH,B737,2025-05-03 17:59:08.142071,2025-05-03 22:21:08.142071,2025-05-03 22:25:08.142071,262,on_time,0,,121,23891
AD6789,LATAM,GIG,BSB,A350,2025-04-22 16:54:37.936200,2025-04-22 19:36:37.936200,2025-04-22 19:39:37.936200,162,on_time,0,,163,26308
G33031,American,MIA,GRU,B787,2025-05-05 10:20:11.961206,2025-05-05 18:09:11.961206,2025-05-05 18:17:11.961206,469,on_time,0,,284,27301
G38222,Azul,JFK,BSB,B737,2025-05-07 15:10:31.367786,2025-05-07 21:29:31.367786,2025-05-07 21:38:31.367786,379,on_time,0,,274,27365
LA1934,United,CNF,LAX,E190,2025-04-18 15:37:47.659322,2025-04-18 16:11:47.659322,2025-04-18 18:54:47.659322,34,delayed,163,,195,18083
LA4654,Delta,MIA,JFK,B737,2025-05-05 05:10:25.249506,2025-05-05 08:38:25.249506,2025-05-05 08:53:25.249506,208,on_time,0,,259,20232
LA2406,GOL,GIG,CGH,A350,2025-04-16 20:46:48.512673,2025-04-16 22:58:48.512673,2025-04-16 22:55:48.512673,132,on_time,0,,204,20934
G38802,LATAM,CGH,CNF,B737,2025-04-26 00:12:26.365678,2025-04-26 05:21:26.365678,2025-04-26 07:35:26.365678,309,delayed,134,,131,23618
LA7230,LATAM,JFK,MIA,A350,2025-05-07 14:27:07.818294,2025-05-07 18:59:07.818294,2025-05-07 19:00:07.818294,272,on_time,0,,293,29858
UA7929,Azul,CGH,LAX,A320,2025-04-13 10:10:08.644502,2025-04-13 11:22:08.644502,2025-04-13 13:35:08.644502,72,diverted,0,,273,28337
DL7876,American,CNF,LAX,B787,2025-04-19 16:14:27.819577,2025-04-19 18:18:27.819577,2025-04-19 18:15:27.819577,124,on_time,0,,159,16207
AD3695,GOL,JFK,CNF,A350,2025-04-26 22:25:24.666689,2025-04-27 02:58:24.666689,2025-04-27 02:58:24.666689,273,on_time,0,,161,16622
UA7375,LATAM,CNF,GRU,E190,2025-04-17 07:14:50.564276,2025-04-17 12:59:50.564276,2025-04-17 13:32:50.564276,345,diverted,0,,167,9832
DL6184,LATAM,LAX,BSB,E190,2025-04-08 16:24:57.035840,2025-04-08 23:03:57.035840,2025-04-09 01:07:57.035840,399,delayed,124,,213,23952
LA1597,GOL,CNF,CGH,E190,2025-04-14 22:56:01.799697,2025-04-15 06:02:01.799697,2025-04-15 08:52:01.799697,426,delayed,170,,293,11263
UA1235,Azul,JFK,GRU,B787,2025-04-30 11:34:26.476726,2025-04-30 14:41:26.476726,2025-04-30 14:39:26.476726,187,on_time,0,,216,19942
DL7723,Azul,JFK,MIA,E190,2025-05-02 18:38:50.960523,2025-05-02 22:46:50.960523,2025-05-02 22:51:50.960523,248,on_time,0,,95,20034
DL7113,GOL,BSB,JFK,A350,2025-04-17 04:05:13.684916,2025-04-17 07:50:13.684916,2025-04-17 07:58:13.684916,225,on_time,0,,229,25328
LA2435,LATAM,GIG,LAX,B737,2025-04-13 17:13:00.962645,2025-04-13 22:58:00.962645,2025-04-13 22:56:00.962645,345,on_time,0,,242,25441
AA2633,United,MIA,CGH,E190,2025-04-27 18:19:37.948756,2025-04-28 01:41:37.948756,2025-04-28 03:58:37.948756,442,diverted,0,,248,19897
AA7243,LATAM,CNF,MIA,A350,2025-05-02 09:54:07.481872,2025-05-02 11:27:07.481872,2025-05-02 11:36:07.481872,93,on_time,0,,260,26130
UA7484,LATAM,JFK,MIA,A320,2025-04-22 19:36:05.314078,2025-04-23 00:25:05.314078,2025-04-23 00:28:05.314078,289,on_time,0,,281,18589
UA4957,LATAM,LAX,GRU,B737,2025-04-13 22:38:16.351672,2025-04-13 23:21:16.351672,2025-04-14 03:20:16.351672,43,diverted,0,,239,24659
AD6490,GOL,LAX,GIG,E190,2025-05-05 06:05:10.237997,2025-05-05 09:55:10.237997,2025-05-05 11:21:10.237997,230,delayed,86,,197,19060
G37396,United,BSB,CGH,B787,2025-04-09 11:14:47.528132,2025-04-09 16:08:47.528132,,294,canceled,0,weather,0,0
G39261,LATAM,LAX,MIA,B787,2025-04-24 15:39:37.402358,2025-04-24 23:17:37.402358,2025-04-24 23:22:37.402358,458,on_time,0,,73,5840
DL1189,United,BSB,GRU,E190,2025-04-27 06:38:01.144516,2025-04-27 13:10:01.144516,2025-04-27 13:07:01.144516,392,on_time,0,,56,29324
UA3138,Delta,JFK,GIG,A320,2025-04-27 20:52:16.749279,2025-04-28 02:56:16.749279,2025-04-28 03:00:16.749279,364,on_time,0,,265,13036
UA7194,Azul,GRU,CNF,B737,2025-04-16 03:13:48.430510,2025-04-16 04:56:48.430510,2025-04-16 05:11:48.430510,103,on_time,0,,271,8388
LA8522,American,GIG,GRU,A320,2025-05-06 14:15:45.662198,2025-05-06 17:09:45.662198,2025-05-06 17:09:45.662198,174,on_time,0,,176,16842
G37402,LATAM,MIA,LAX,B737,2025-04-10 03:26:48.823715,2025-04-10 07:27:48.823715,2025-04-10 09:29:48.823715,241,delayed,122,,146,15275
UA8387,GOL,BSB,CNF,B737,2025-04-14 07:44:05.376227,2025-04-14 09:45:05.376227,2025-04-14 10:00:05.376227,121,on_time,0,,58,8840
AD6681,Delta,GRU,BSB,E190,2025-04-17 17:54:59.170343,2025-04-18 00:43:59.170343,2025-04-18 00:41:59.170343,409,on_time,0,,57,22562
LA9486,American,BSB,GIG,B787,2025-05-05 10:50:54.785951,2025-05-05 12:18:54.785951,2025-05-05 12:13:54.785951,88,on_time,0,,106,7734
UA3073,Azul,CGH,CNF,A320,2025-05-05 08:30:20.133110,2025-05-05 09:47:20.133110,2025-05-05 09:59:20.133110,77,on_time,0,,169,29418
DL8144,American,LAX,GIG,B787,2025-04-22 03:04:27.885182,2025-04-22 05:02:27.885182,2025-04-22 07:12:27.885182,118,diverted,0,,253,24253
AD3714,GOL,MIA,CNF,A350,2025-04-26 10:52:20.620206,2025-04-26 14:58:20.620206,2025-04-26 15:01:20.620206,246,on_time,0,,209,8524
AA7275,Delta,CNF,JFK,B787,2025-04-11 05:51:54.949581,2025-04-11 09:32:54.949581,2025-04-11 09:29:54.949581,221,on_time,0,,277,6106
AA5146,American,LAX,BSB,E190,2025-05-06 03:54:12.794451,2025-05-06 11:27:12.794451,2025-05-06 11:38:12.794451,453,on_time,0,,57,8756
G36286,Delta,BSB,CNF,A320,2025-04-18 19:57:11.782954,2025-04-18 21:04:11.782954,2025-04-18 21:10:11.782954,67,on_time,0,,249,15303
LA1157,Azul,GRU,LAX,B787,2025-04-15 05:02:41.118231,2025-04-15 07:21:41.118231,2025-04-15 07:26:41.118231,139,on_time,0,,193,7170
DL5646,American,CNF,JFK,A320,2025-05-01 18:13:09.698043,2025-05-01 19:35:09.698043,2025-05-01 19:49:09.698043,82,on_time,0,,256,26998
LA7909,United,LAX,BSB,B787,2025-05-01 09:20:22.191001,2025-05-01 11:31:22.191001,2025-05-01 16:46:22.191001,-131,delayed,315,,80,9066
DL3803,American,INVALID,CGH,A350,2025-04-22 04:41:05.655389,2025-04-22 07:12:05.655389,2025-04-22 07:16:05.655389,151,on_time,0,,197,5152
DL5659,GOL,LAX,GRU,E190,2025-05-06 13:15:07.753503,2025-05-06 18:15:07.753503,2025-05-06 19:05:07.753503,300,delayed,50,,262,18601
UA5931,Azul,JFK,MIA,B787,2025-04-12 07:46:30.763211,2025-04-12 11:40:30.763211,2025-04-12 14:16:30.763211,234,diverted,0,,150,14779
UA8447,Delta,GIG,MIA,B787,2025-04-26 23:09:48.365669,2025-04-27 04:55:48.365669,,346,canceled,0,weather,0,0
G32722,Azul,LAX,GIG,A320,2025-04-25 11:49:09.677727,2025-04-25 13:04:09.677727,2025-04-25 17:02:09.677727,75,diverted,0,,51,27552
LA5254,LATAM,GIG,GRU,B787,2025-04-18 20:04:52.177769,2025-04-18 21:12:52.177769,2025-04-18 21:26:52.177769,68,on_time,0,,147,13844
UA3790,GOL,MIA,GRU,A320,2025-04-28 14:20:42.655973,2025-04-28 17:33:42.655973,2025-04-28 17:46:42.655973,193,on_time,0,,297,18542
UA8320,United,GIG,JFK,E190,2025-04-11 11:46:01.639769,2025-04-11 14:19:01.639769,2025-04-11 14:29:01.639769,153,on_time,0,,132,28948
DL4700,LATAM,CGH,MIA,B787,2025-04-29 01:35:26.231299,2025-04-29 08:09:26.231299,2025-04-29 08:09:26.231299,394,overbooked,0,,112,26609
UA4373,United,GIG,GRU,A350,2025-04-17 04:00:27.195989,2025-04-17 05:00:27.195989,2025-04-17 05:01:27.195989,60,on_time,0,,148,11157
DL2712,Azul,CNF,MIA,E190,2025-04-20 11:36:04.220011,2025-04-20 18:35:04.220011,2025-04-20 18:40:04.220011,419,on_time,0,,129,28216
DL3523,American,GIG,BSB,A320,2025-04-13 12:27:52.942564,2025-04-13 16:03:52.942564,2025-04-13 16:12:52.942564,216,on_time,0,,181,11652
